Deal Unique Id,From Currency ISO Code,To Currency ISO Code,Deal timestamp,Deal Amount
30981,INR,Dollar,1-10-2017,30981
30982,INR,Dollar,1-10-2017,30982
30983,INR,Dollar,1-10-2017,30983
30984,INR,Dollar,1-10-2017,30984
30985,INR,Dollar,1-10-2017,30985
30986,INR,Dollar,1-10-2017,30986
30987,INR,Dollar,1-10-2017,30987
30988,INR,Dollar,1-10-2017,30988
30989,INR,Dollar,1-10-2017,30989
30990,INR,Dollar,1-10-2017,30990
30991,INR,Dollar,1-10-2017,30991
30992,INR,Dollar,1-10-2017,30992
30993,INR,Dollar,1-10-2017,30993
30994,INR,Dollar,1-10-2017,30994
30995,INR,Dollar,1-10-2017,30995
30996,INR,Dollar,1-10-2017,30996
30997,INR,Dollar,1-10-2017,30997
30998,INR,Dollar,1-10-2017,30998
30999,INR,Dollar,1-10-2017,30999
31000,INR,Dollar,1-10-2017,31000
31001,INR,Dollar,1-10-2017,31001
31002,INR,Dollar,1-10-2017,31002
31003,INR,Dollar,1-10-2017,31003
31004,INR,Dollar,1-10-2017,31004
31005,INR,Dollar,1-10-2017,31005
31006,INR,Dollar,1-10-2017,31006
31007,INR,Dollar,1-10-2017,31007
31008,INR,Dollar,1-10-2017,31008
31009,INR,Dollar,1-10-2017,31009
31010,INR,Dollar,1-10-2017,31010
31011,INR,Dollar,1-10-2017,31011
31012,INR,Dollar,1-10-2017,31012
31013,INR,Dollar,1-10-2017,31013
31014,INR,Dollar,1-10-2017,31014
31015,INR,Dollar,1-10-2017,31015
31016,INR,Dollar,1-10-2017,31016
31017,INR,Dollar,1-10-2017,31017
31018,INR,Dollar,1-10-2017,31018
31019,INR,Dollar,1-10-2017,31019
31020,INR,Dollar,1-10-2017,31020
31021,INR,Dollar,1-10-2017,31021
31022,INR,Dollar,1-10-2017,31022
31023,INR,Dollar,1-10-2017,31023
31024,INR,Dollar,1-10-2017,31024
31025,INR,Dollar,1-10-2017,31025
31026,INR,Dollar,1-10-2017,31026
31027,INR,Dollar,1-10-2017,31027
31028,INR,Dollar,1-10-2017,31028
31029,INR,Dollar,1-10-2017,31029
31030,INR,Dollar,1-10-2017,31030
31031,INR,Dollar,1-10-2017,31031
31032,INR,Dollar,1-10-2017,31032
31033,INR,Dollar,1-10-2017,31033
31034,INR,Dollar,1-10-2017,31034
31035,INR,Dollar,1-10-2017,31035
31036,INR,Dollar,1-10-2017,31036
31037,INR,Dollar,1-10-2017,31037
31038,INR,Dollar,1-10-2017,31038
31039,INR,Dollar,1-10-2017,31039
31040,INR,Dollar,1-10-2017,31040
31041,INR,Dollar,1-10-2017,31041
31042,INR,Dollar,1-10-2017,31042
31043,INR,Dollar,1-10-2017,31043
31044,INR,Dollar,1-10-2017,31044
31045,INR,Dollar,1-10-2017,31045
31046,INR,Dollar,1-10-2017,31046
31047,INR,Dollar,1-10-2017,31047
31048,INR,Dollar,1-10-2017,31048
31049,INR,Dollar,1-10-2017,31049
31050,INR,Dollar,1-10-2017,31050
31051,INR,Dollar,1-10-2017,31051
31052,INR,Dollar,1-10-2017,31052
31053,INR,Dollar,1-10-2017,31053
31054,INR,Dollar,1-10-2017,31054
31055,INR,Dollar,1-10-2017,31055
31056,INR,Dollar,1-10-2017,31056
31057,INR,Dollar,1-10-2017,31057
31058,INR,Dollar,1-10-2017,31058
31059,INR,Dollar,1-10-2017,31059
31060,INR,Dollar,1-10-2017,31060
31061,INR,Dollar,1-10-2017,31061
31062,INR,Dollar,1-10-2017,31062
31063,INR,Dollar,1-10-2017,31063
31064,INR,Dollar,1-10-2017,31064
31065,INR,Dollar,1-10-2017,31065
31066,INR,Dollar,1-10-2017,31066
31067,INR,Dollar,1-10-2017,31067
31068,INR,Dollar,1-10-2017,31068
31069,INR,Dollar,1-10-2017,31069
31070,INR,Dollar,1-10-2017,31070
31071,INR,Dollar,1-10-2017,31071
31072,INR,Dollar,1-10-2017,31072
31073,INR,Dollar,1-10-2017,31073
31074,INR,Dollar,1-10-2017,31074
31075,INR,Dollar,1-10-2017,31075
31076,INR,Dollar,1-10-2017,31076
31077,INR,Dollar,1-10-2017,31077
31078,INR,Dollar,1-10-2017,31078
31079,INR,Dollar,1-10-2017,31079
31080,INR,Dollar,1-10-2017,31080
31081,INR,Dollar,1-10-2017,31081
31082,INR,Dollar,1-10-2017,31082
31083,INR,Dollar,1-10-2017,31083
31084,INR,Dollar,1-10-2017,31084
31085,INR,Dollar,1-10-2017,31085
31086,INR,Dollar,1-10-2017,31086
31087,INR,Dollar,1-10-2017,31087
31088,INR,Dollar,1-10-2017,31088
31089,INR,Dollar,1-10-2017,31089
31090,INR,Dollar,1-10-2017,31090
31091,INR,Dollar,1-10-2017,31091
31092,INR,Dollar,1-10-2017,31092
31093,INR,Dollar,1-10-2017,31093
31094,INR,Dollar,1-10-2017,31094
31095,INR,Dollar,1-10-2017,31095
31096,INR,Dollar,1-10-2017,31096
31097,INR,Dollar,1-10-2017,31097
31098,INR,Dollar,1-10-2017,31098
31099,INR,Dollar,1-10-2017,31099
31100,INR,Dollar,1-10-2017,31100
31101,INR,Dollar,1-10-2017,31101
31102,INR,Dollar,1-10-2017,31102
31103,INR,Dollar,1-10-2017,31103
31104,INR,Dollar,1-10-2017,31104
31105,INR,Dollar,1-10-2017,31105
31106,INR,Dollar,1-10-2017,31106
31107,INR,Dollar,1-10-2017,31107
31108,INR,Dollar,1-10-2017,31108
31109,INR,Dollar,1-10-2017,31109
31110,INR,Dollar,1-10-2017,31110
31111,INR,Dollar,1-10-2017,31111
31112,INR,Dollar,1-10-2017,31112
31113,INR,Dollar,1-10-2017,31113
31114,INR,Dollar,1-10-2017,31114
31115,INR,Dollar,1-10-2017,31115
31116,INR,Dollar,1-10-2017,31116
31117,INR,Dollar,1-10-2017,31117
31118,INR,Dollar,1-10-2017,31118
31119,INR,Dollar,1-10-2017,31119
31120,INR,Dollar,1-10-2017,31120
31121,INR,Dollar,1-10-2017,31121
31122,INR,Dollar,1-10-2017,31122
31123,INR,Dollar,1-10-2017,31123
31124,INR,Dollar,1-10-2017,31124
31125,INR,Dollar,1-10-2017,31125
31126,INR,Dollar,1-10-2017,31126
31127,INR,Dollar,1-10-2017,31127
31128,INR,Dollar,1-10-2017,31128
31129,INR,Dollar,1-10-2017,31129
31130,INR,Dollar,1-10-2017,31130
31131,INR,Dollar,1-10-2017,31131
31132,INR,Dollar,1-10-2017,31132
31133,INR,Dollar,1-10-2017,31133
31134,INR,Dollar,1-10-2017,31134
31135,INR,Dollar,1-10-2017,31135
31136,INR,Dollar,1-10-2017,31136
31137,INR,Dollar,1-10-2017,31137
31138,INR,Dollar,1-10-2017,31138
31139,INR,Dollar,1-10-2017,31139
31140,INR,Dollar,1-10-2017,31140
31141,INR,Dollar,1-10-2017,31141
31142,INR,Dollar,1-10-2017,31142
31143,INR,Dollar,1-10-2017,31143
31144,INR,Dollar,1-10-2017,31144
31145,INR,Dollar,1-10-2017,31145
31146,INR,Dollar,1-10-2017,31146
31147,INR,Dollar,1-10-2017,31147
31148,INR,Dollar,1-10-2017,31148
31149,INR,Dollar,1-10-2017,31149
31150,INR,Dollar,1-10-2017,31150
31151,INR,Dollar,1-10-2017,31151
31152,INR,Dollar,1-10-2017,31152
31153,INR,Dollar,1-10-2017,31153
31154,INR,Dollar,1-10-2017,31154
31155,INR,Dollar,1-10-2017,31155
31156,INR,Dollar,1-10-2017,31156
31157,INR,Dollar,1-10-2017,31157
31158,INR,Dollar,1-10-2017,31158
31159,INR,Dollar,1-10-2017,31159
31160,INR,Dollar,1-10-2017,31160
31161,INR,Dollar,1-10-2017,31161
31162,INR,Dollar,1-10-2017,31162
31163,INR,Dollar,1-10-2017,31163
31164,INR,Dollar,1-10-2017,31164
31165,INR,Dollar,1-10-2017,31165
31166,INR,Dollar,1-10-2017,31166
31167,INR,Dollar,1-10-2017,31167
31168,INR,Dollar,1-10-2017,31168
31169,INR,Dollar,1-10-2017,31169
31170,INR,Dollar,1-10-2017,31170
31171,INR,Dollar,1-10-2017,31171
31172,INR,Dollar,1-10-2017,31172
31173,INR,Dollar,1-10-2017,31173
31174,INR,Dollar,1-10-2017,31174
31175,INR,Dollar,1-10-2017,31175
31176,INR,Dollar,1-10-2017,31176
31177,INR,Dollar,1-10-2017,31177
31178,INR,Dollar,1-10-2017,31178
31179,INR,Dollar,1-10-2017,31179
31180,INR,Dollar,1-10-2017,31180
31181,INR,Dollar,1-10-2017,31181
31182,INR,Dollar,1-10-2017,31182
31183,INR,Dollar,1-10-2017,31183
31184,INR,Dollar,1-10-2017,31184
31185,INR,Dollar,1-10-2017,31185
31186,INR,Dollar,1-10-2017,31186
31187,INR,Dollar,1-10-2017,31187
31188,INR,Dollar,1-10-2017,31188
31189,INR,Dollar,1-10-2017,31189
31190,INR,Dollar,1-10-2017,31190
31191,INR,Dollar,1-10-2017,31191
31192,INR,Dollar,1-10-2017,31192
31193,INR,Dollar,1-10-2017,31193
31194,INR,Dollar,1-10-2017,31194
31195,INR,Dollar,1-10-2017,31195
31196,INR,Dollar,1-10-2017,31196
31197,INR,Dollar,1-10-2017,31197
31198,INR,Dollar,1-10-2017,31198
31199,INR,Dollar,1-10-2017,31199
31200,INR,Dollar,1-10-2017,31200
31201,INR,Dollar,1-10-2017,31201
31202,INR,Dollar,1-10-2017,31202
31203,INR,Dollar,1-10-2017,31203
31204,INR,Dollar,1-10-2017,31204
31205,INR,Dollar,1-10-2017,31205
31206,INR,Dollar,1-10-2017,31206
31207,INR,Dollar,1-10-2017,31207
31208,INR,Dollar,1-10-2017,31208
31209,INR,Dollar,1-10-2017,31209
31210,INR,Dollar,1-10-2017,31210
31211,INR,Dollar,1-10-2017,31211
31212,INR,Dollar,1-10-2017,31212
31213,INR,Dollar,1-10-2017,31213
31214,INR,Dollar,1-10-2017,31214
31215,INR,Dollar,1-10-2017,31215
31216,INR,Dollar,1-10-2017,31216
31217,INR,Dollar,1-10-2017,31217
31218,INR,Dollar,1-10-2017,31218
31219,INR,Dollar,1-10-2017,31219
31220,INR,Dollar,1-10-2017,31220
31221,INR,Dollar,1-10-2017,31221
31222,INR,Dollar,1-10-2017,31222
31223,INR,Dollar,1-10-2017,31223
31224,INR,Dollar,1-10-2017,31224
31225,INR,Dollar,1-10-2017,31225
31226,INR,Dollar,1-10-2017,31226
31227,INR,Dollar,1-10-2017,31227
31228,INR,Dollar,1-10-2017,31228
31229,INR,Dollar,1-10-2017,31229
31230,INR,Dollar,1-10-2017,31230
31231,INR,Dollar,1-10-2017,31231
31232,INR,Dollar,1-10-2017,31232
31233,INR,Dollar,1-10-2017,31233
31234,INR,Dollar,1-10-2017,31234
31235,INR,Dollar,1-10-2017,31235
31236,INR,Dollar,1-10-2017,31236
31237,INR,Dollar,1-10-2017,31237
31238,INR,Dollar,1-10-2017,31238
31239,INR,Dollar,1-10-2017,31239
31240,INR,Dollar,1-10-2017,31240
31241,INR,Dollar,1-10-2017,31241
31242,INR,Dollar,1-10-2017,31242
31243,INR,Dollar,1-10-2017,31243
31244,INR,Dollar,1-10-2017,31244
31245,INR,Dollar,1-10-2017,31245
31246,INR,Dollar,1-10-2017,31246
31247,INR,Dollar,1-10-2017,31247
31248,INR,Dollar,1-10-2017,31248
31249,INR,Dollar,1-10-2017,31249
31250,INR,Dollar,1-10-2017,31250
31251,INR,Dollar,1-10-2017,31251
31252,INR,Dollar,1-10-2017,31252
31253,INR,Dollar,1-10-2017,31253
31254,INR,Dollar,1-10-2017,31254
31255,INR,Dollar,1-10-2017,31255
31256,INR,Dollar,1-10-2017,31256
31257,INR,Dollar,1-10-2017,31257
31258,INR,Dollar,1-10-2017,31258
31259,INR,Dollar,1-10-2017,31259
31260,INR,Dollar,1-10-2017,31260
31261,INR,Dollar,1-10-2017,31261
31262,INR,Dollar,1-10-2017,31262
31263,INR,Dollar,1-10-2017,31263
31264,INR,Dollar,1-10-2017,31264
31265,INR,Dollar,1-10-2017,31265
31266,INR,Dollar,1-10-2017,31266
31267,INR,Dollar,1-10-2017,31267
31268,INR,Dollar,1-10-2017,31268
31269,INR,Dollar,1-10-2017,31269
31270,INR,Dollar,1-10-2017,31270
31271,INR,Dollar,1-10-2017,31271
31272,INR,Dollar,1-10-2017,31272
31273,INR,Dollar,1-10-2017,31273
31274,INR,Dollar,1-10-2017,31274
31275,INR,Dollar,1-10-2017,31275
31276,INR,Dollar,1-10-2017,31276
31277,INR,Dollar,1-10-2017,31277
31278,INR,Dollar,1-10-2017,31278
31279,INR,Dollar,1-10-2017,31279
31280,INR,Dollar,1-10-2017,31280
31281,INR,Dollar,1-10-2017,31281
31282,INR,Dollar,1-10-2017,31282
31283,INR,Dollar,1-10-2017,31283
31284,INR,Dollar,1-10-2017,31284
31285,INR,Dollar,1-10-2017,31285
31286,INR,Dollar,1-10-2017,31286
31287,INR,Dollar,1-10-2017,31287
31288,INR,Dollar,1-10-2017,31288
31289,INR,Dollar,1-10-2017,31289
31290,INR,Dollar,1-10-2017,31290
31291,INR,Dollar,1-10-2017,31291
31292,INR,Dollar,1-10-2017,31292
31293,INR,Dollar,1-10-2017,31293
31294,INR,Dollar,1-10-2017,31294
31295,INR,Dollar,1-10-2017,31295
31296,INR,Dollar,1-10-2017,31296
31297,INR,Dollar,1-10-2017,31297
31298,INR,Dollar,1-10-2017,31298
31299,INR,Dollar,1-10-2017,31299
31300,INR,Dollar,1-10-2017,31300
31301,INR,Dollar,1-10-2017,31301
31302,INR,Dollar,1-10-2017,31302
31303,INR,Dollar,1-10-2017,31303
31304,INR,Dollar,1-10-2017,31304
31305,INR,Dollar,1-10-2017,31305
31306,INR,Dollar,1-10-2017,31306
31307,INR,Dollar,1-10-2017,31307
31308,INR,Dollar,1-10-2017,31308
31309,INR,Dollar,1-10-2017,31309
31310,INR,Dollar,1-10-2017,31310
31311,INR,Dollar,1-10-2017,31311
31312,INR,Dollar,1-10-2017,31312
31313,INR,Dollar,1-10-2017,31313
31314,INR,Dollar,1-10-2017,31314
31315,INR,Dollar,1-10-2017,31315
31316,INR,Dollar,1-10-2017,31316
31317,INR,Dollar,1-10-2017,31317
31318,INR,Dollar,1-10-2017,31318
31319,INR,Dollar,1-10-2017,31319
31320,INR,Dollar,1-10-2017,31320
31321,INR,Dollar,1-10-2017,31321
31322,INR,Dollar,1-10-2017,31322
31323,INR,Dollar,1-10-2017,31323
31324,INR,Dollar,1-10-2017,31324
31325,INR,Dollar,1-10-2017,31325
31326,INR,Dollar,1-10-2017,31326
31327,INR,Dollar,1-10-2017,31327
31328,INR,Dollar,1-10-2017,31328
31329,INR,Dollar,1-10-2017,31329
31330,INR,Dollar,1-10-2017,31330
31331,INR,Dollar,1-10-2017,31331
31332,INR,Dollar,1-10-2017,31332
31333,INR,Dollar,1-10-2017,31333
31334,INR,Dollar,1-10-2017,31334
31335,INR,Dollar,1-10-2017,31335
31336,INR,Dollar,1-10-2017,31336
31337,INR,Dollar,1-10-2017,31337
31338,INR,Dollar,1-10-2017,31338
31339,INR,Dollar,1-10-2017,31339
31340,INR,Dollar,1-10-2017,31340
31341,INR,Dollar,1-10-2017,31341
31342,INR,Dollar,1-10-2017,31342
31343,INR,Dollar,1-10-2017,31343
31344,INR,Dollar,1-10-2017,31344
31345,INR,Dollar,1-10-2017,31345
31346,INR,Dollar,1-10-2017,31346
31347,INR,Dollar,1-10-2017,31347
31348,INR,Dollar,1-10-2017,31348
31349,INR,Dollar,1-10-2017,31349
31350,INR,Dollar,1-10-2017,31350
31351,INR,Dollar,1-10-2017,31351
31352,INR,Dollar,1-10-2017,31352
31353,INR,Dollar,1-10-2017,31353
31354,INR,Dollar,1-10-2017,31354
31355,INR,Dollar,1-10-2017,31355
31356,INR,Dollar,1-10-2017,31356
31357,INR,Dollar,1-10-2017,31357
31358,INR,Dollar,1-10-2017,31358
31359,INR,Dollar,1-10-2017,31359
31360,INR,Dollar,1-10-2017,31360
31361,INR,Dollar,1-10-2017,31361
31362,INR,Dollar,1-10-2017,31362
31363,INR,Dollar,1-10-2017,31363
31364,INR,Dollar,1-10-2017,31364
31365,INR,Dollar,1-10-2017,31365
31366,INR,Dollar,1-10-2017,31366
31367,INR,Dollar,1-10-2017,31367
31368,INR,Dollar,1-10-2017,31368
31369,INR,Dollar,1-10-2017,31369
31370,INR,Dollar,1-10-2017,31370
31371,INR,Dollar,1-10-2017,31371
31372,INR,Dollar,1-10-2017,31372
31373,INR,Dollar,1-10-2017,31373
31374,INR,Dollar,1-10-2017,31374
31375,INR,Dollar,1-10-2017,31375
31376,INR,Dollar,1-10-2017,31376
31377,INR,Dollar,1-10-2017,31377
31378,INR,Dollar,1-10-2017,31378
31379,INR,Dollar,1-10-2017,31379
31380,INR,Dollar,1-10-2017,31380
31381,INR,Dollar,1-10-2017,31381
31382,INR,Dollar,1-10-2017,31382
31383,INR,Dollar,1-10-2017,31383
31384,INR,Dollar,1-10-2017,31384
31385,INR,Dollar,1-10-2017,31385
31386,INR,Dollar,1-10-2017,31386
31387,INR,Dollar,1-10-2017,31387
31388,INR,Dollar,1-10-2017,31388
31389,INR,Dollar,1-10-2017,31389
31390,INR,Dollar,1-10-2017,31390
31391,INR,Dollar,1-10-2017,31391
31392,INR,Dollar,1-10-2017,31392
31393,INR,Dollar,1-10-2017,31393
31394,INR,Dollar,1-10-2017,31394
31395,INR,Dollar,1-10-2017,31395
31396,INR,Dollar,1-10-2017,31396
31397,INR,Dollar,1-10-2017,31397
31398,INR,Dollar,1-10-2017,31398
31399,INR,Dollar,1-10-2017,31399
31400,INR,Dollar,1-10-2017,31400
31401,INR,Dollar,1-10-2017,31401
31402,INR,Dollar,1-10-2017,31402
31403,INR,Dollar,1-10-2017,31403
31404,INR,Dollar,1-10-2017,31404
31405,INR,Dollar,1-10-2017,31405
31406,INR,Dollar,1-10-2017,31406
31407,INR,Dollar,1-10-2017,31407
31408,INR,Dollar,1-10-2017,31408
31409,INR,Dollar,1-10-2017,31409
31410,INR,Dollar,1-10-2017,31410
31411,INR,Dollar,1-10-2017,31411
31412,INR,Dollar,1-10-2017,31412
31413,INR,Dollar,1-10-2017,31413
31414,INR,Dollar,1-10-2017,31414
31415,INR,Dollar,1-10-2017,31415
31416,INR,Dollar,1-10-2017,31416
31417,INR,Dollar,1-10-2017,31417
31418,INR,Dollar,1-10-2017,31418
31419,INR,Dollar,1-10-2017,31419
31420,INR,Dollar,1-10-2017,31420
31421,INR,Dollar,1-10-2017,31421
31422,INR,Dollar,1-10-2017,31422
31423,INR,Dollar,1-10-2017,31423
31424,INR,Dollar,1-10-2017,31424
31425,INR,Dollar,1-10-2017,31425
31426,INR,Dollar,1-10-2017,31426
31427,INR,Dollar,1-10-2017,31427
31428,INR,Dollar,1-10-2017,31428
31429,INR,Dollar,1-10-2017,31429
31430,INR,Dollar,1-10-2017,31430
31431,INR,Dollar,1-10-2017,31431
31432,INR,Dollar,1-10-2017,31432
31433,INR,Dollar,1-10-2017,31433
31434,INR,Dollar,1-10-2017,31434
31435,INR,Dollar,1-10-2017,31435
31436,INR,Dollar,1-10-2017,31436
31437,INR,Dollar,1-10-2017,31437
31438,INR,Dollar,1-10-2017,31438
31439,INR,Dollar,1-10-2017,31439
31440,INR,Dollar,1-10-2017,31440
31441,INR,Dollar,1-10-2017,31441
31442,INR,Dollar,1-10-2017,31442
31443,INR,Dollar,1-10-2017,31443
31444,INR,Dollar,1-10-2017,31444
31445,INR,Dollar,1-10-2017,31445
31446,INR,Dollar,1-10-2017,31446
31447,INR,Dollar,1-10-2017,31447
31448,INR,Dollar,1-10-2017,31448
31449,INR,Dollar,1-10-2017,31449
31450,INR,Dollar,1-10-2017,31450
31451,INR,Dollar,1-10-2017,31451
31452,INR,Dollar,1-10-2017,31452
31453,INR,Dollar,1-10-2017,31453
31454,INR,Dollar,1-10-2017,31454
31455,INR,Dollar,1-10-2017,31455
31456,INR,Dollar,1-10-2017,31456
31457,INR,Dollar,1-10-2017,31457
31458,INR,Dollar,1-10-2017,31458
31459,INR,Dollar,1-10-2017,31459
31460,INR,Dollar,1-10-2017,31460
31461,INR,Dollar,1-10-2017,31461
31462,INR,Dollar,1-10-2017,31462
31463,INR,Dollar,1-10-2017,31463
31464,INR,Dollar,1-10-2017,31464
31465,INR,Dollar,1-10-2017,31465
31466,INR,Dollar,1-10-2017,31466
31467,INR,Dollar,1-10-2017,31467
31468,INR,Dollar,1-10-2017,31468
31469,INR,Dollar,1-10-2017,31469
31470,INR,Dollar,1-10-2017,31470
31471,INR,Dollar,1-10-2017,31471
31472,INR,Dollar,1-10-2017,31472
31473,INR,Dollar,1-10-2017,31473
31474,INR,Dollar,1-10-2017,31474
31475,INR,Dollar,1-10-2017,31475
31476,INR,Dollar,1-10-2017,31476
31477,INR,Dollar,1-10-2017,31477
31478,INR,Dollar,1-10-2017,31478
31479,INR,Dollar,1-10-2017,31479
31480,INR,Dollar,1-10-2017,31480
31481,INR,Dollar,1-10-2017,31481
31482,INR,Dollar,1-10-2017,31482
31483,INR,Dollar,1-10-2017,31483
31484,INR,Dollar,1-10-2017,31484
31485,INR,Dollar,1-10-2017,31485
31486,INR,Dollar,1-10-2017,31486
31487,INR,Dollar,1-10-2017,31487
31488,INR,Dollar,1-10-2017,31488
31489,INR,Dollar,1-10-2017,31489
31490,INR,Dollar,1-10-2017,31490
31491,INR,Dollar,1-10-2017,31491
31492,INR,Dollar,1-10-2017,31492
31493,INR,Dollar,1-10-2017,31493
31494,INR,Dollar,1-10-2017,31494
31495,INR,Dollar,1-10-2017,31495
31496,INR,Dollar,1-10-2017,31496
31497,INR,Dollar,1-10-2017,31497
31498,INR,Dollar,1-10-2017,31498
31499,INR,Dollar,1-10-2017,31499
31500,INR,Dollar,1-10-2017,31500
31501,INR,Dollar,1-10-2017,31501
31502,INR,Dollar,1-10-2017,31502
31503,INR,Dollar,1-10-2017,31503
31504,INR,Dollar,1-10-2017,31504
31505,INR,Dollar,1-10-2017,31505
31506,INR,Dollar,1-10-2017,31506
31507,INR,Dollar,1-10-2017,31507
31508,INR,Dollar,1-10-2017,31508
31509,INR,Dollar,1-10-2017,31509
31510,INR,Dollar,1-10-2017,31510
31511,INR,Dollar,1-10-2017,31511
31512,INR,Dollar,1-10-2017,31512
31513,INR,Dollar,1-10-2017,31513
31514,INR,Dollar,1-10-2017,31514
31515,INR,Dollar,1-10-2017,31515
31516,INR,Dollar,1-10-2017,31516
31517,INR,Dollar,1-10-2017,31517
31518,INR,Dollar,1-10-2017,31518
31519,INR,Dollar,1-10-2017,31519
31520,INR,Dollar,1-10-2017,31520
31521,INR,Dollar,1-10-2017,31521
31522,INR,Dollar,1-10-2017,31522
31523,INR,Dollar,1-10-2017,31523
31524,INR,Dollar,1-10-2017,31524
31525,INR,Dollar,1-10-2017,31525
31526,INR,Dollar,1-10-2017,31526
31527,INR,Dollar,1-10-2017,31527
31528,INR,Dollar,1-10-2017,31528
31529,INR,Dollar,1-10-2017,31529
31530,INR,Dollar,1-10-2017,31530
31531,INR,Dollar,1-10-2017,31531
31532,INR,Dollar,1-10-2017,31532
31533,INR,Dollar,1-10-2017,31533
31534,INR,Dollar,1-10-2017,31534
31535,INR,Dollar,1-10-2017,31535
31536,INR,Dollar,1-10-2017,31536
31537,INR,Dollar,1-10-2017,31537
31538,INR,Dollar,1-10-2017,31538
31539,INR,Dollar,1-10-2017,31539
31540,INR,Dollar,1-10-2017,31540
31541,INR,Dollar,1-10-2017,31541
31542,INR,Dollar,1-10-2017,31542
31543,INR,Dollar,1-10-2017,31543
31544,INR,Dollar,1-10-2017,31544
31545,INR,Dollar,1-10-2017,31545
31546,INR,Dollar,1-10-2017,31546
31547,INR,Dollar,1-10-2017,31547
31548,INR,Dollar,1-10-2017,31548
31549,INR,Dollar,1-10-2017,31549
31550,INR,Dollar,1-10-2017,31550
31551,INR,Dollar,1-10-2017,31551
31552,INR,Dollar,1-10-2017,31552
31553,INR,Dollar,1-10-2017,31553
31554,INR,Dollar,1-10-2017,31554
31555,INR,Dollar,1-10-2017,31555
31556,INR,Dollar,1-10-2017,31556
31557,INR,Dollar,1-10-2017,31557
31558,INR,Dollar,1-10-2017,31558
31559,INR,Dollar,1-10-2017,31559
31560,INR,Dollar,1-10-2017,31560
31561,INR,Dollar,1-10-2017,31561
31562,INR,Dollar,1-10-2017,31562
31563,INR,Dollar,1-10-2017,31563
31564,INR,Dollar,1-10-2017,31564
31565,INR,Dollar,1-10-2017,31565
31566,INR,Dollar,1-10-2017,31566
31567,INR,Dollar,1-10-2017,31567
31568,INR,Dollar,1-10-2017,31568
31569,INR,Dollar,1-10-2017,31569
31570,INR,Dollar,1-10-2017,31570
31571,INR,Dollar,1-10-2017,31571
31572,INR,Dollar,1-10-2017,31572
31573,INR,Dollar,1-10-2017,31573
31574,INR,Dollar,1-10-2017,31574
31575,INR,Dollar,1-10-2017,31575
31576,INR,Dollar,1-10-2017,31576
31577,INR,Dollar,1-10-2017,31577
31578,INR,Dollar,1-10-2017,31578
31579,INR,Dollar,1-10-2017,31579
31580,INR,Dollar,1-10-2017,31580
31581,INR,Dollar,1-10-2017,31581
31582,INR,Dollar,1-10-2017,31582
31583,INR,Dollar,1-10-2017,31583
31584,INR,Dollar,1-10-2017,31584
31585,INR,Dollar,1-10-2017,31585
31586,INR,Dollar,1-10-2017,31586
31587,INR,Dollar,1-10-2017,31587
31588,INR,Dollar,1-10-2017,31588
31589,INR,Dollar,1-10-2017,31589
31590,INR,Dollar,1-10-2017,31590
31591,INR,Dollar,1-10-2017,31591
31592,INR,Dollar,1-10-2017,31592
31593,INR,Dollar,1-10-2017,31593
31594,INR,Dollar,1-10-2017,31594
31595,INR,Dollar,1-10-2017,31595
31596,INR,Dollar,1-10-2017,31596
31597,INR,Dollar,1-10-2017,31597
31598,INR,Dollar,1-10-2017,31598
31599,INR,Dollar,1-10-2017,31599
31600,INR,Dollar,1-10-2017,31600
31601,INR,Dollar,1-10-2017,31601
31602,INR,Dollar,1-10-2017,31602
31603,INR,Dollar,1-10-2017,31603
31604,INR,Dollar,1-10-2017,31604
31605,INR,Dollar,1-10-2017,31605
31606,INR,Dollar,1-10-2017,31606
31607,INR,Dollar,1-10-2017,31607
31608,INR,Dollar,1-10-2017,31608
31609,INR,Dollar,1-10-2017,31609
31610,INR,Dollar,1-10-2017,31610
31611,INR,Dollar,1-10-2017,31611
31612,INR,Dollar,1-10-2017,31612
31613,INR,Dollar,1-10-2017,31613
31614,INR,Dollar,1-10-2017,31614
31615,INR,Dollar,1-10-2017,31615
31616,INR,Dollar,1-10-2017,31616
31617,INR,Dollar,1-10-2017,31617
31618,INR,Dollar,1-10-2017,31618
31619,INR,Dollar,1-10-2017,31619
31620,INR,Dollar,1-10-2017,31620
31621,INR,Dollar,1-10-2017,31621
31622,INR,Dollar,1-10-2017,31622
31623,INR,Dollar,1-10-2017,31623
31624,INR,Dollar,1-10-2017,31624
31625,INR,Dollar,1-10-2017,31625
31626,INR,Dollar,1-10-2017,31626
31627,INR,Dollar,1-10-2017,31627
31628,INR,Dollar,1-10-2017,31628
31629,INR,Dollar,1-10-2017,31629
31630,INR,Dollar,1-10-2017,31630
31631,INR,Dollar,1-10-2017,31631
31632,INR,Dollar,1-10-2017,31632
31633,INR,Dollar,1-10-2017,31633
31634,INR,Dollar,1-10-2017,31634
31635,INR,Dollar,1-10-2017,31635
31636,INR,Dollar,1-10-2017,31636
31637,INR,Dollar,1-10-2017,31637
31638,INR,Dollar,1-10-2017,31638
31639,INR,Dollar,1-10-2017,31639
31640,INR,Dollar,1-10-2017,31640
31641,INR,Dollar,1-10-2017,31641
31642,INR,Dollar,1-10-2017,31642
31643,INR,Dollar,1-10-2017,31643
31644,INR,Dollar,1-10-2017,31644
